Cat	Human	Pig	Rabbit	Rat	Dog	Sheep
ENSFCAG00000041220_Cat(Cat)	ENSG00000134986_Human(Human)	ENSSSCG00000034993_Pig(Pig)	ENSOCUG00000011429_Rabbit(Rabbit)	ENSRNOG00000020467_Rat(Rat)	ENSCAFG00000029015_Dog(Dog)	ENSOARG00000016178_Sheep(Sheep)
ENSFCAG00000004837_Cat(Cat)	ENSG00000105321_Human(Human)	ENSSSCG00000024240_Pig(Pig)	ENSOCUG00000013560_Rabbit(Rabbit)	ENSRNOG00000048848_Rat(Rat)	ENSCAFG00000029063_Dog(Dog)	ENSOARG00000010972_Sheep(Sheep)
ENSFCAG00000042818_Cat(Cat)	ENSG00000146109_Human(Human)	ENSSSCG00000038191_Pig(Pig)	ENSOCUG00000016429_Rabbit(Rabbit)	ENSRNOG00000017585_Rat(Rat)	ENSCAFG00000029249_Dog(Dog)	ENSOARG00000018649_Sheep(Sheep)
ENSFCAG00000025651_Cat(Cat)	ENSG00000171224_Human(Human)	ENSSSCG00000040498_Pig(Pig)	ENSOCUG00000014875_Rabbit(Rabbit)	ENSRNOG00000000551_Rat(Rat)	ENSCAFG00000029314_Dog(Dog)	ENSOARG00000005664_Sheep(Sheep)
ENSFCAG00000039645_Cat(Cat)	ENSG00000137038_Human(Human)	ENSSSCG00000005196_Pig(Pig)	ENSOCUG00000000982_Rabbit(Rabbit)	ENSRNOG00000023946_Rat(Rat)	ENSCAFG00000029609_Dog(Dog)	ENSOARG00000013719_Sheep(Sheep)
ENSFCAG00000025286_Cat(Cat)	ENSG00000204334_Human(Human)	ENSSSCG00000035909_Pig(Pig)	ENSOCUG00000023658_Rabbit(Rabbit)	ENSRNOG00000056087_Rat(Rat)	ENSCAFG00000029641_Dog(Dog)	ENSOARG00000002431_Sheep(Sheep)
ENSFCAG00000041866_Cat(Cat)	ENSG00000178015_Human(Human)	ENSSSCG00000014140_Pig(Pig)	ENSOCUG00000010885_Rabbit(Rabbit)	ENSRNOG00000026944_Rat(Rat)	ENSCAFG00000029712_Dog(Dog)	ENSOARG00000017268_Sheep(Sheep)
ENSFCAG00000030577_Cat(Cat)	ENSG00000135045_Human(Human)	ENSSSCG00000031382_Pig(Pig)	ENSOCUG00000006076_Rabbit(Rabbit)	ENSRNOG00000025644_Rat(Rat)	ENSCAFG00000029729_Dog(Dog)	ENSOARG00000012601_Sheep(Sheep)
ENSFCAG00000039819_Cat(Cat)	ENSG00000167100_Human(Human)	ENSSSCG00000017585_Pig(Pig)	ENSOCUG00000022140_Rabbit(Rabbit)	ENSRNOG00000004155_Rat(Rat)	ENSCAFG00000029881_Dog(Dog)	ENSOARG00000005246_Sheep(Sheep)
ENSFCAG00000039326_Cat(Cat)	ENSG00000127074_Human(Human)	ENSSSCG00000040300_Pig(Pig)	ENSOCUG00000012867_Rabbit(Rabbit)	ENSRNOG00000003888_Rat(Rat)	ENSCAFG00000030137_Dog(Dog)	ENSOARG00000009731_Sheep(Sheep)
ENSFCAG00000034594_Cat(Cat)	ENSG00000163792_Human(Human)	ENSSSCG00000027409_Pig(Pig)	ENSOCUG00000008655_Rabbit(Rabbit)	ENSRNOG00000025736_Rat(Rat)	ENSCAFG00000030192_Dog(Dog)	ENSOARG00000019168_Sheep(Sheep)
ENSFCAG00000046050_Cat(Cat)	ENSG00000135638_Human(Human)	ENSSSCG00000008308_Pig(Pig)	ENSOCUG00000008208_Rabbit(Rabbit)	ENSRNOG00000015493_Rat(Rat)	ENSCAFG00000030229_Dog(Dog)	ENSOARG00000011643_Sheep(Sheep)
ENSFCAG00000007680_Cat(Cat)	ENSG00000204574_Human(Human)	ENSSSCG00000001346_Pig(Pig)	ENSOCUG00000002121_Rabbit(Rabbit)	ENSRNOG00000000799_Rat(Rat)	ENSCAFG00000030478_Dog(Dog)	ENSOARG00000013405_Sheep(Sheep)
ENSFCAG00000007873_Cat(Cat)	ENSG00000146826_Human(Human)	ENSSSCG00000007647_Pig(Pig)	ENSOCUG00000002762_Rabbit(Rabbit)	ENSRNOG00000039214_Rat(Rat)	ENSCAFG00000030613_Dog(Dog)	ENSOARG00000017422_Sheep(Sheep)
ENSFCAG00000024149_Cat(Cat)	ENSG00000177414_Human(Human)	ENSSSCG00000003810_Pig(Pig)	ENSOCUG00000000932_Rabbit(Rabbit)	ENSRNOG00000023895_Rat(Rat)	ENSCAFG00000030707_Dog(Dog)	ENSOARG00000009875_Sheep(Sheep)
ENSFCAG00000041836_Cat(Cat)	ENSG00000103023_Human(Human)	ENSSSCG00000028587_Pig(Pig)	ENSOCUG00000027370_Rabbit(Rabbit)	ENSRNOG00000023092_Rat(Rat)	ENSCAFG00000030756_Dog(Dog)	ENSOARG00000001398_Sheep(Sheep)
ENSFCAG00000015332_Cat(Cat)	ENSG00000150433_Human(Human)	ENSSSCG00000029492_Pig(Pig)	ENSOCUG00000014753_Rabbit(Rabbit)	ENSRNOG00000008757_Rat(Rat)	ENSCAFG00000030932_Dog(Dog)	ENSOARG00000011312_Sheep(Sheep)
ENSFCAG00000031698_Cat(Cat)	ENSG00000159648_Human(Human)	ENSSSCG00000002809_Pig(Pig)	ENSOCUG00000011053_Rabbit(Rabbit)	ENSRNOG00000013465_Rat(Rat)	ENSCAFG00000031082_Dog(Dog)	ENSOARG00000001042_Sheep(Sheep)
ENSFCAG00000029788_Cat(Cat)	ENSG00000150779_Human(Human)	ENSSSCG00000023599_Pig(Pig)	ENSOCUG00000017358_Rabbit(Rabbit)	ENSRNOG00000009888_Rat(Rat)	ENSCAFG00000031132_Dog(Dog)	ENSOARG00000016125_Sheep(Sheep)
ENSFCAG00000029640_Cat(Cat)	ENSG00000088053_Human(Human)	ENSSSCG00000026365_Pig(Pig)	ENSOCUG00000021951_Rabbit(Rabbit)	ENSRNOG00000047204_Rat(Rat)	ENSCAFG00000031157_Dog(Dog)	ENSOARG00000002001_Sheep(Sheep)
ENSFCAG00000040232_Cat(Cat)	ENSG00000108947_Human(Human)	ENSSSCG00000017948_Pig(Pig)	ENSOCUG00000002822_Rabbit(Rabbit)	ENSRNOG00000010320_Rat(Rat)	ENSCAFG00000031192_Dog(Dog)	ENSOARG00000015899_Sheep(Sheep)
ENSFCAG00000009174_Cat(Cat)	ENSG00000160233_Human(Human)	ENSSSCG00000027975_Pig(Pig)	ENSOCUG00000002572_Rabbit(Rabbit)	ENSRNOG00000001217_Rat(Rat)	ENSCAFG00000031315_Dog(Dog)	ENSOARG00000012006_Sheep(Sheep)
ENSFCAG00000013276_Cat(Cat)	ENSG00000175573_Human(Human)	ENSSSCG00000012966_Pig(Pig)	ENSOCUG00000010947_Rabbit(Rabbit)	ENSRNOG00000020551_Rat(Rat)	ENSCAFG00000031323_Dog(Dog)	ENSOARG00000000128_Sheep(Sheep)
ENSFCAG00000037777_Cat(Cat)	ENSG00000166920_Human(Human)	ENSSSCG00000004670_Pig(Pig)	ENSOCUG00000014190_Rabbit(Rabbit)	ENSRNOG00000050251_Rat(Rat)	ENSCAFG00000031501_Dog(Dog)	ENSOARG00000021041_Sheep(Sheep)
ENSFCAG00000009776_Cat(Cat)	ENSG00000249481_Human(Human)	ENSSSCG00000039903_Pig(Pig)	ENSOCUG00000017227_Rabbit(Rabbit)	ENSRNOG00000019963_Rat(Rat)	ENSCAFG00000031540_Dog(Dog)	ENSOARG00000010079_Sheep(Sheep)
ENSFCAG00000002606_Cat(Cat)	ENSG00000052344_Human(Human)	ENSSSCG00000038600_Pig(Pig)	ENSOCUG00000002306_Rabbit(Rabbit)	ENSRNOG00000019616_Rat(Rat)	ENSCAFG00000031655_Dog(Dog)	ENSOARG00000008811_Sheep(Sheep)
ENSFCAG00000014945_Cat(Cat)	ENSG00000104976_Human(Human)	ENSSSCG00000013589_Pig(Pig)	ENSOCUG00000027536_Rabbit(Rabbit)	ENSRNOG00000001056_Rat(Rat)	ENSCAFG00000031676_Dog(Dog)	ENSOARG00000003045_Sheep(Sheep)
ENSFCAG00000011774_Cat(Cat)	ENSG00000167286_Human(Human)	ENSSSCG00000015093_Pig(Pig)	ENSOCUG00000000438_Rabbit(Rabbit)	ENSRNOG00000015994_Rat(Rat)	ENSCAFG00000031719_Dog(Dog)	ENSOARG00000009172_Sheep(Sheep)
ENSFCAG00000038474_Cat(Cat)	ENSG00000175376_Human(Human)	ENSSSCG00000027334_Pig(Pig)	ENSOCUG00000021968_Rabbit(Rabbit)	ENSRNOG00000020463_Rat(Rat)	ENSCAFG00000031896_Dog(Dog)	ENSOARG00000001128_Sheep(Sheep)
ENSFCAG00000041959_Cat(Cat)	ENSG00000139405_Human(Human)	ENSSSCG00000034479_Pig(Pig)	ENSOCUG00000022772_Rabbit(Rabbit)	ENSRNOG00000037720_Rat(Rat)	ENSCAFG00000031897_Dog(Dog)	ENSOARG00000008557_Sheep(Sheep)
ENSFCAG00000028683_Cat(Cat)	ENSG00000168887_Human(Human)	ENSSSCG00000028287_Pig(Pig)	ENSOCUG00000010066_Rabbit(Rabbit)	ENSRNOG00000011713_Rat(Rat)	ENSCAFG00000032004_Dog(Dog)	ENSOARG00000020544_Sheep(Sheep)
ENSFCAG00000033272_Cat(Cat)	ENSG00000205208_Human(Human)	ENSSSCG00000028492_Pig(Pig)	ENSOCUG00000006588_Rabbit(Rabbit)	ENSRNOG00000010071_Rat(Rat)	ENSCAFG00000032202_Dog(Dog)	ENSOARG00000004417_Sheep(Sheep)
ENSFCAG00000010103_Cat(Cat)	ENSG00000178096_Human(Human)	ENSSSCG00000006667_Pig(Pig)	ENSOCUG00000004609_Rabbit(Rabbit)	ENSRNOG00000021185_Rat(Rat)	ENSCAFG00000032554_Dog(Dog)	ENSOARG00000020694_Sheep(Sheep)
ENSFCAG00000026713_Cat(Cat)	ENSG00000183011_Human(Human)	ENSSSCG00000017971_Pig(Pig)	ENSOCUG00000017284_Rabbit(Rabbit)	ENSRNOG00000009823_Rat(Rat)	ENSCAFG00000032682_Dog(Dog)	ENSOARG00000017478_Sheep(Sheep)
ENSFCAG00000038012_Cat(Cat)	ENSG00000059728_Human(Human)	ENSSSCG00000008334_Pig(Pig)	ENSOCUG00000015820_Rabbit(Rabbit)	ENSRNOG00000017720_Rat(Rat)	ENSCAFG00000032746_Dog(Dog)	ENSOARG00000019742_Sheep(Sheep)
ENSFCAG00000014157_Cat(Cat)	ENSG00000103502_Human(Human)	ENSSSCG00000027629_Pig(Pig)	ENSOCUG00000024358_Rabbit(Rabbit)	ENSRNOG00000024144_Rat(Rat)	ENSCAFG00000032759_Dog(Dog)	ENSOARG00000005278_Sheep(Sheep)
ENSFCAG00000028015_Cat(Cat)	ENSG00000222046_Human(Human)	ENSSSCG00000022014_Pig(Pig)	ENSOCUG00000022151_Rabbit(Rabbit)	ENSRNOG00000048876_Rat(Rat)	ENSCAFG00000023234_Dog(Dog)	ENSOARG00000000383_Sheep(Sheep)
ENSFCAG00000006996_Cat(Cat)	ENSG00000165457_Human(Human)	ENSSSCG00000014812_Pig(Pig)	ENSOCUG00000022850_Rabbit(Rabbit)	ENSRNOG00000019890_Rat(Rat)	ENSCAFG00000005768_Dog(Dog)	ENSOARG00000004298_Sheep(Sheep)
ENSFCAG00000039154_Cat(Cat)	ENSG00000165555_Human(Human)	ENSSSCG00000030069_Pig(Pig)	ENSOCUG00000006886_Rabbit(Rabbit)	ENSRNOG00000047312_Rat(Rat)	ENSCAFG00000017198_Dog(Dog)	ENSOARG00000002500_Sheep(Sheep)
ENSFCAG00000003693_Cat(Cat)	ENSG00000176435_Human(Human)	ENSSSCG00000023760_Pig(Pig)	ENSOCUG00000008676_Rabbit(Rabbit)	ENSRNOG00000022697_Rat(Rat)	ENSCAFG00000013756_Dog(Dog)	ENSOARG00000008303_Sheep(Sheep)
ENSFCAG00000041171_Cat(Cat)	ENSG00000196711_Human(Human)	ENSSSCG00000033922_Pig(Pig)	ENSOCUG00000029695_Rabbit(Rabbit)	ENSRNOG00000048703_Rat(Rat)	ENSCAFG00000025412_Dog(Dog)	ENSOARG00000013523_Sheep(Sheep)
ENSFCAG00000013418_Cat(Cat)	ENSG00000187189_Human(Human)	ENSSSCG00000004439_Pig(Pig)	ENSOCUG00000016118_Rabbit(Rabbit)	ENSRNOG00000000547_Rat(Rat)	ENSCAFG00000023770_Dog(Dog)	ENSOARG00000019974_Sheep(Sheep)
ENSFCAG00000028138_Cat(Cat)	ENSG00000174448_Human(Human)	ENSSSCG00000004530_Pig(Pig)	ENSOCUG00000029013_Rabbit(Rabbit)	ENSRNOG00000026324_Rat(Rat)	ENSCAFG00000000149_Dog(Dog)	ENSOARG00000004834_Sheep(Sheep)
ENSFCAG00000023576_Cat(Cat)	ENSG00000177602_Human(Human)	ENSSSCG00000031821_Pig(Pig)	ENSOCUG00000008041_Rabbit(Rabbit)	ENSRNOG00000048660_Rat(Rat)	ENSCAFG00000019370_Dog(Dog)	ENSOARG00000017746_Sheep(Sheep)
ENSFCAG00000010384_Cat(Cat)	ENSG00000256660_Human(Human)	ENSSSCG00000000651_Pig(Pig)	ENSOCUG00000007392_Rabbit(Rabbit)	ENSRNOG00000053638_Rat(Rat)	ENSCAFG00000013553_Dog(Dog)	ENSOARG00000021025_Sheep(Sheep)
ENSFCAG00000010711_Cat(Cat)	ENSG00000178403_Human(Human)	ENSSSCG00000033479_Pig(Pig)	ENSOCUG00000007063_Rabbit(Rabbit)	ENSRNOG00000010972_Rat(Rat)	ENSCAFG00000025325_Dog(Dog)	ENSOARG00000000293_Sheep(Sheep)
ENSFCAG00000030347_Cat(Cat)	ENSG00000166401_Human(Human)	ENSSSCG00000004888_Pig(Pig)	ENSOCUG00000006863_Rabbit(Rabbit)	ENSRNOG00000002396_Rat(Rat)	ENSCAFG00000000058_Dog(Dog)	ENSOARG00000005110_Sheep(Sheep)
ENSFCAG00000039824_Cat(Cat)	ENSG00000123353_Human(Human)	ENSSSCG00000000365_Pig(Pig)	ENSOCUG00000013051_Rabbit(Rabbit)	ENSRNOG00000030120_Rat(Rat)	ENSCAFG00000000071_Dog(Dog)	ENSOARG00000011134_Sheep(Sheep)
ENSFCAG00000014863_Cat(Cat)	ENSG00000196465_Human(Human)	ENSSSCG00000039506_Pig(Pig)	ENSOCUG00000017368_Rabbit(Rabbit)	ENSRNOG00000028837_Rat(Rat)	ENSCAFG00000000110_Dog(Dog)	ENSOARG00000010069_Sheep(Sheep)
ENSFCAG00000012016_Cat(Cat)	ENSG00000139540_Human(Human)	ENSSSCG00000000385_Pig(Pig)	ENSOCUG00000007204_Rabbit(Rabbit)	ENSRNOG00000033361_Rat(Rat)	ENSCAFG00000000112_Dog(Dog)	ENSOARG00000009687_Sheep(Sheep)
ENSFCAG00000012022_Cat(Cat)	ENSG00000110944_Human(Human)	ENSSSCG00000033520_Pig(Pig)	ENSOCUG00000007233_Rabbit(Rabbit)	ENSRNOG00000003254_Rat(Rat)	ENSCAFG00000000120_Dog(Dog)	ENSOARG00000009246_Sheep(Sheep)
ENSFCAG00000030720_Cat(Cat)	ENSG00000134042_Human(Human)	ENSSSCG00000004521_Pig(Pig)	ENSOCUG00000007663_Rabbit(Rabbit)	ENSRNOG00000024426_Rat(Rat)	ENSCAFG00000000169_Dog(Dog)	ENSOARG00000004512_Sheep(Sheep)
ENSFCAG00000002082_Cat(Cat)	ENSG00000123329_Human(Human)	ENSSSCG00000000437_Pig(Pig)	ENSOCUG00000022807_Rabbit(Rabbit)	ENSRNOG00000006946_Rat(Rat)	ENSCAFG00000000225_Dog(Dog)	ENSOARG00000006591_Sheep(Sheep)
ENSFCAG00000002089_Cat(Cat)	ENSG00000240771_Human(Human)	ENSSSCG00000000435_Pig(Pig)	ENSOCUG00000014113_Rabbit(Rabbit)	ENSRNOG00000005034_Rat(Rat)	ENSCAFG00000000250_Dog(Dog)	ENSOARG00000005874_Sheep(Sheep)
ENSFCAG00000044834_Cat(Cat)	ENSG00000175325_Human(Human)	ENSSSCG00000029569_Pig(Pig)	ENSOCUG00000027555_Rabbit(Rabbit)	ENSRNOG00000003671_Rat(Rat)	ENSCAFG00000000268_Dog(Dog)	ENSOARG00000006802_Sheep(Sheep)
ENSFCAG00000029663_Cat(Cat)	ENSG00000135446_Human(Human)	ENSSSCG00000025092_Pig(Pig)	ENSOCUG00000012474_Rabbit(Rabbit)	ENSRNOG00000025602_Rat(Rat)	ENSCAFG00000000280_Dog(Dog)	ENSOARG00000005320_Sheep(Sheep)
ENSFCAG00000001146_Cat(Cat)	ENSG00000185306_Human(Human)	ENSSSCG00000000464_Pig(Pig)	ENSOCUG00000014374_Rabbit(Rabbit)	ENSRNOG00000023824_Rat(Rat)	ENSCAFG00000000351_Dog(Dog)	ENSOARG00000003650_Sheep(Sheep)
ENSFCAG00000012628_Cat(Cat)	ENSG00000090376_Human(Human)	ENSSSCG00000000475_Pig(Pig)	ENSOCUG00000014492_Rabbit(Rabbit)	ENSRNOG00000004226_Rat(Rat)	ENSCAFG00000000374_Dog(Dog)	ENSOARG00000002799_Sheep(Sheep)
ENSFCAG00000040626_Cat(Cat)	ENSG00000146112_Human(Human)	ENSSSCG00000031492_Pig(Pig)	ENSOCUG00000002172_Rabbit(Rabbit)	ENSRNOG00000000816_Rat(Rat)	ENSCAFG00000000437_Dog(Dog)	ENSOARG00000011974_Sheep(Sheep)
ENSFCAG00000028381_Cat(Cat)	ENSG00000137331_Human(Human)	ENSSSCG00000027607_Pig(Pig)	ENSOCUG00000016451_Rabbit(Rabbit)	ENSRNOG00000000827_Rat(Rat)	ENSCAFG00000000447_Dog(Dog)	ENSOARG00000011463_Sheep(Sheep)
ENSFCAG00000041082_Cat(Cat)	ENSG00000213760_Human(Human)	ENSSSCG00000001401_Pig(Pig)	ENSOCUG00000028158_Rabbit(Rabbit)	ENSRNOG00000000840_Rat(Rat)	ENSCAFG00000000513_Dog(Dog)	ENSOARG00000008745_Sheep(Sheep)
ENSFCAG00000004498_Cat(Cat)	ENSG00000226979_Human(Human)	ENSSSCG00000001403_Pig(Pig)	ENSOCUG00000006694_Rabbit(Rabbit)	ENSRNOG00000000838_Rat(Rat)	ENSCAFG00000000515_Dog(Dog)	ENSOARG00000008484_Sheep(Sheep)
ENSFCAG00000004502_Cat(Cat)	ENSG00000204469_Human(Human)	ENSSSCG00000001409_Pig(Pig)	ENSOCUG00000007879_Rabbit(Rabbit)	ENSRNOG00000000852_Rat(Rat)	ENSCAFG00000000533_Dog(Dog)	ENSOARG00000007658_Sheep(Sheep)
ENSFCAG00000004503_Cat(Cat)	ENSG00000204463_Human(Human)	ENSSSCG00000001410_Pig(Pig)	ENSOCUG00000007909_Rabbit(Rabbit)	ENSRNOG00000000851_Rat(Rat)	ENSCAFG00000000575_Dog(Dog)	ENSOARG00000007183_Sheep(Sheep)
ENSFCAG00000010594_Cat(Cat)	ENSG00000100288_Human(Human)	ENSSSCG00000036154_Pig(Pig)	ENSOCUG00000027181_Rabbit(Rabbit)	ENSRNOG00000011404_Rat(Rat)	ENSCAFG00000000579_Dog(Dog)	ENSOARG00000019964_Sheep(Sheep)
ENSFCAG00000007634_Cat(Cat)	ENSG00000204444_Human(Human)	ENSSSCG00000001411_Pig(Pig)	ENSOCUG00000007928_Rabbit(Rabbit)	ENSRNOG00000000850_Rat(Rat)	ENSCAFG00000000598_Dog(Dog)	ENSOARG00000006964_Sheep(Sheep)
ENSFCAG00000031846_Cat(Cat)	ENSG00000255552_Human(Human)	ENSSSCG00000040885_Pig(Pig)	ENSOCUG00000007952_Rabbit(Rabbit)	ENSRNOG00000027157_Rat(Rat)	ENSCAFG00000000613_Dog(Dog)	ENSOARG00000005973_Sheep(Sheep)
ENSFCAG00000022395_Cat(Cat)	ENSG00000204421_Human(Human)	ENSSSCG00000036566_Pig(Pig)	ENSOCUG00000007958_Rabbit(Rabbit)	ENSRNOG00000000843_Rat(Rat)	ENSCAFG00000000614_Dog(Dog)	ENSOARG00000005924_Sheep(Sheep)
ENSFCAG00000023516_Cat(Cat)	ENSG00000213722_Human(Human)	ENSSSCG00000038514_Pig(Pig)	ENSOCUG00000022267_Rabbit(Rabbit)	ENSRNOG00000000842_Rat(Rat)	ENSCAFG00000000617_Dog(Dog)	ENSOARG00000005514_Sheep(Sheep)
ENSFCAG00000019049_Cat(Cat)	ENSG00000213719_Human(Human)	ENSSSCG00000039071_Pig(Pig)	ENSOCUG00000022545_Rabbit(Rabbit)	ENSRNOG00000029682_Rat(Rat)	ENSCAFG00000000621_Dog(Dog)	ENSOARG00000005464_Sheep(Sheep)
ENSFCAG00000025141_Cat(Cat)	ENSG00000228727_Human(Human)	ENSSSCG00000036076_Pig(Pig)	ENSOCUG00000027991_Rabbit(Rabbit)	ENSRNOG00000000858_Rat(Rat)	ENSCAFG00000000628_Dog(Dog)	ENSOARG00000004945_Sheep(Sheep)
ENSFCAG00000004509_Cat(Cat)	ENSG00000204396_Human(Human)	ENSSSCG00000036796_Pig(Pig)	ENSOCUG00000007980_Rabbit(Rabbit)	ENSRNOG00000000860_Rat(Rat)	ENSCAFG00000000630_Dog(Dog)	ENSOARG00000004760_Sheep(Sheep)
ENSFCAG00000024446_Cat(Cat)	ENSG00000204386_Human(Human)	ENSSSCG00000001418_Pig(Pig)	ENSOCUG00000006968_Rabbit(Rabbit)	ENSRNOG00000032942_Rat(Rat)	ENSCAFG00000000642_Dog(Dog)	ENSOARG00000004449_Sheep(Sheep)
ENSFCAG00000018408_Cat(Cat)	ENSG00000213676_Human(Human)	ENSSSCG00000001430_Pig(Pig)	ENSOCUG00000023089_Rabbit(Rabbit)	ENSRNOG00000000431_Rat(Rat)	ENSCAFG00000000761_Dog(Dog)	ENSOARG00000000927_Sheep(Sheep)
ENSFCAG00000042315_Cat(Cat)	ENSG00000204314_Human(Human)	ENSSSCG00000024403_Pig(Pig)	ENSOCUG00000005485_Rabbit(Rabbit)	ENSRNOG00000000433_Rat(Rat)	ENSCAFG00000000764_Dog(Dog)	ENSOARG00000000847_Sheep(Sheep)
ENSFCAG00000004526_Cat(Cat)	ENSG00000221988_Human(Human)	ENSSSCG00000001433_Pig(Pig)	ENSOCUG00000005492_Rabbit(Rabbit)	ENSRNOG00000000435_Rat(Rat)	ENSCAFG00000000766_Dog(Dog)	ENSOARG00000000779_Sheep(Sheep)
ENSFCAG00000004528_Cat(Cat)	ENSG00000204308_Human(Human)	ENSSSCG00000001436_Pig(Pig)	ENSOCUG00000016417_Rabbit(Rabbit)	ENSRNOG00000000438_Rat(Rat)	ENSCAFG00000000774_Dog(Dog)	ENSOARG00000000501_Sheep(Sheep)
ENSFCAG00000004529_Cat(Cat)	ENSG00000204305_Human(Human)	ENSSSCG00000001437_Pig(Pig)	ENSOCUG00000016426_Rabbit(Rabbit)	ENSRNOG00000000439_Rat(Rat)	ENSCAFG00000000777_Dog(Dog)	ENSOARG00000000355_Sheep(Sheep)
ENSFCAG00000003852_Cat(Cat)	ENSG00000164400_Human(Human)	ENSSSCG00000023737_Pig(Pig)	ENSOCUG00000003433_Rabbit(Rabbit)	ENSRNOG00000026805_Rat(Rat)	ENSCAFG00000000820_Dog(Dog)	ENSOARG00000015430_Sheep(Sheep)
ENSFCAG00000013321_Cat(Cat)	ENSG00000113525_Human(Human)	ENSSSCG00000014278_Pig(Pig)	ENSOCUG00000004171_Rabbit(Rabbit)	ENSRNOG00000008111_Rat(Rat)	ENSCAFG00000000855_Dog(Dog)	ENSOARG00000015033_Sheep(Sheep)
ENSFCAG00000032683_Cat(Cat)	ENSG00000169194_Human(Human)	ENSSSCG00000014281_Pig(Pig)	ENSOCUG00000000154_Rabbit(Rabbit)	ENSRNOG00000007652_Rat(Rat)	ENSCAFG00000000878_Dog(Dog)	ENSOARG00000014937_Sheep(Sheep)
ENSFCAG00000022651_Cat(Cat)	ENSG00000164403_Human(Human)	ENSSSCG00000014287_Pig(Pig)	ENSOCUG00000028133_Rabbit(Rabbit)	ENSRNOG00000007431_Rat(Rat)	ENSCAFG00000000914_Dog(Dog)	ENSOARG00000013180_Sheep(Sheep)
ENSFCAG00000042019_Cat(Cat)	ENSG00000237441_Human(Human)	ENSSSCG00000001506_Pig(Pig)	ENSOCUG00000026930_Rabbit(Rabbit)	ENSRNOG00000000474_Rat(Rat)	ENSCAFG00000000963_Dog(Dog)	ENSOARG00000009312_Sheep(Sheep)
ENSFCAG00000013655_Cat(Cat)	ENSG00000112514_Human(Human)	ENSSSCG00000001512_Pig(Pig)	ENSOCUG00000025968_Rabbit(Rabbit)	ENSRNOG00000000481_Rat(Rat)	ENSCAFG00000001008_Dog(Dog)	ENSOARG00000009815_Sheep(Sheep)
ENSFCAG00000046756_Cat(Cat)	ENSG00000154370_Human(Human)	ENSSSCG00000035985_Pig(Pig)	ENSOCUG00000014636_Rabbit(Rabbit)	ENSRNOG00000002915_Rat(Rat)	ENSCAFG00000001145_Dog(Dog)	ENSOARG00000004646_Sheep(Sheep)
ENSFCAG00000001712_Cat(Cat)	ENSG00000146013_Human(Human)	ENSSSCG00000014328_Pig(Pig)	ENSOCUG00000008391_Rabbit(Rabbit)	ENSRNOG00000020309_Rat(Rat)	ENSCAFG00000001215_Dog(Dog)	ENSOARG00000016086_Sheep(Sheep)
ENSFCAG00000031992_Cat(Cat)	ENSG00000158402_Human(Human)	ENSSSCG00000014329_Pig(Pig)	ENSOCUG00000008399_Rabbit(Rabbit)	ENSRNOG00000024008_Rat(Rat)	ENSCAFG00000001220_Dog(Dog)	ENSOARG00000016166_Sheep(Sheep)
ENSFCAG00000001714_Cat(Cat)	ENSG00000120709_Human(Human)	ENSSSCG00000021092_Pig(Pig)	ENSOCUG00000008410_Rabbit(Rabbit)	ENSRNOG00000020261_Rat(Rat)	ENSCAFG00000001225_Dog(Dog)	ENSOARG00000016317_Sheep(Sheep)
ENSFCAG00000012687_Cat(Cat)	ENSG00000162722_Human(Human)	ENSSSCG00000040066_Pig(Pig)	ENSOCUG00000012720_Rabbit(Rabbit)	ENSRNOG00000026430_Rat(Rat)	ENSCAFG00000001226_Dog(Dog)	ENSOARG00000007845_Sheep(Sheep)
ENSFCAG00000023728_Cat(Cat)	ENSG00000226807_Human(Human)	ENSSSCG00000005928_Pig(Pig)	ENSOCUG00000005119_Rabbit(Rabbit)	ENSRNOG00000032827_Rat(Rat)	ENSCAFG00000001250_Dog(Dog)	ENSOARG00000002603_Sheep(Sheep)
ENSFCAG00000013242_Cat(Cat)	ENSG00000104518_Human(Human)	ENSSSCG00000006955_Pig(Pig)	ENSOCUG00000001885_Rabbit(Rabbit)	ENSRNOG00000007728_Rat(Rat)	ENSCAFG00000001301_Dog(Dog)	ENSOARG00000000576_Sheep(Sheep)
ENSFCAG00000026876_Cat(Cat)	ENSG00000178719_Human(Human)	ENSSSCG00000032796_Pig(Pig)	ENSOCUG00000016421_Rabbit(Rabbit)	ENSRNOG00000029941_Rat(Rat)	ENSCAFG00000001445_Dog(Dog)	ENSOARG00000015553_Sheep(Sheep)
ENSFCAG00000030507_Cat(Cat)	ENSG00000165120_Human(Human)	ENSSSCG00000016562_Pig(Pig)	ENSOCUG00000000151_Rabbit(Rabbit)	ENSRNOG00000010345_Rat(Rat)	ENSCAFG00000001494_Dog(Dog)	ENSOARG00000005116_Sheep(Sheep)
ENSFCAG00000043135_Cat(Cat)	ENSG00000147869_Human(Human)	ENSSSCG00000039169_Pig(Pig)	ENSOCUG00000010374_Rabbit(Rabbit)	ENSRNOG00000010518_Rat(Rat)	ENSCAFG00000001535_Dog(Dog)	ENSOARG00000013907_Sheep(Sheep)
ENSFCAG00000004105_Cat(Cat)	ENSG00000124602_Human(Human)	ENSSSCG00000027922_Pig(Pig)	ENSOCUG00000011493_Rabbit(Rabbit)	ENSRNOG00000046601_Rat(Rat)	ENSCAFG00000001572_Dog(Dog)	ENSOARG00000000592_Sheep(Sheep)
